LEI_Code,NSA,Period,Item,Label,ASSETS_FV,ASSETS_Stages,Exposure,Financial_instruments,Amount,Fin_end_year,n_quarters,footnote
635400AKJBGNS5WNQL34,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,22,5.46228436,0,3,
635400AKJBGNS5WNQL34,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,30,466.5246540805,0,3,
635400AKJBGNS5WNQL34,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,31,0,0,3,
635400AKJBGNS5WNQL34,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,30,1141.2119284307,0,3,
635400AKJBGNS5WNQL34,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,31,806.7825435101,0,3,
635400AKJBGNS5WNQL34,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,30,872.6765264334,0,3,
635400AKJBGNS5WNQL34,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,31,527.445253934,0,3,
635400AKJBGNS5WNQL34,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,30,3319.3538082901,0,3,
635400AKJBGNS5WNQL34,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,31,2814.75634861,0,3,
635400AKJBGNS5WNQL34,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,30,23611.8913752275,0,3,
635400AKJBGNS5WNQL34,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,31,21314.3990019557,0,3,
635400AKJBGNS5WNQL34,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,30,41917.4096255417,0,3,
635400AKJBGNS5WNQL34,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,31,30895.0875412572,0,3,
635400AKJBGNS5WNQL34,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,40,7768.817671,0,3,
635400AKJBGNS5WNQL34,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,41,823.3941361166,0,3,
635400AKJBGNS5WNQL34,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,50,442.991528,0,3,
635400AKJBGNS5WNQL34,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,0,80991.465281,0,3,
635400AKJBGNS5WNQL34,IE,201912,2021201,Financial liabilities held for trading,0,0,0,0,771.186324,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021202,Trading financial liabilities1,0,0,0,0,0,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021203,Financial liabilities designated at fair value through profit or loss,0,0,0,0,0,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021204,Financial liabilities measured at amortised cost,0,0,0,0,81299.86598043,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021205,Non-trading non-derivative financial liabilities measured at a cost-based method1,0,0,0,0,0,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021209,Tax liabilities,0,0,0,0,174.119043,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021211,Other liabilities,0,0,0,0,1060.39357373,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021212,Liabilities included in disposal groups classified as held for sale,0,0,0,0,0,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021213,Haircuts for trading liabilities at fair value1,0,0,0,0,0,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021214,TOTAL LIABILITIES,0,0,0,0,84293.49054616,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,12,1196.779831,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,21,0,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,22,0.000116,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,30,472.4619231785,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,31,1.9E-9,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,30,1068.6202373757,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,31,764.3163642793,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,30,731.0438294945,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,31,554.8396245028,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,30,3089.9015921948,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,31,2616.0800137337,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,30,24595.7733411721,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,31,22261.1282990016,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,30,42715.8620503323,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,31,31753.4621920448,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,40,8196.908035,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,41,1303.5365293384,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,50,429.294972,0,4,
635400AKJBGNS5WNQL34,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,0,82496.64592743,0,4,
635400AKJBGNS5WNQL34,IE,201909,2020305,Interest expenses - (Of which deposits expenses),0,0,0,0,83.944973,0,3,
635400AKJBGNS5WNQL34,IE,201909,2020310,Gains or (-) losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss_ and of non financial assets_ net,0,0,0,0,86.094185,0,3,
635400AKJBGNS5WNQL34,IE,201909,2020311,Gains or (-) losses on financial assets and liabilities held for trading_ net,0,0,0,0,-70.090953,0,3,
635400AKJBGNS5WNQL34,IE,201909,2020312,Gains or (-) losses on financial assets and liabilities designated at fair value through profit or loss_ net,0,0,0,0,116.224992,0,3,
635400AKJBGNS5WNQL34,IE,201912,2020305,Interest expenses - (Of which deposits expenses),0,0,0,0,109.084971,0,4,
635400AKJBGNS5WNQL34,IE,201912,2020310,Gains or (-) losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss_ and of non financial assets_ net,0,0,0,0,44.92249,0,4,
635400AKJBGNS5WNQL34,IE,201912,2020311,Gains or (-) losses on financial assets and liabilities held for trading_ net,0,0,0,0,-55.53402,0,4,
635400AKJBGNS5WNQL34,IE,201912,2020312,Gains or (-) losses on financial assets and liabilities designated at fair value through profit or loss_ net,0,0,0,0,139.685886,0,4,
635400C8EK6DRI12LJ39,IE,201909,2021001,"Cash, cash balances at central banks and other demand deposits",0,0,0,0,4885.8135645,0,3,
635400C8EK6DRI12LJ39,IE,201912,2021001,"Cash, cash balances at central banks and other demand deposits",0,0,0,0,8466.80930122,0,4,
635400C8EK6DRI12LJ39,IE,201909,2021201,Financial liabilities held for trading,0,0,0,0,1935.28496021,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021202,Trading financial liabilities1,0,0,0,0,0,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021203,Financial liabilities designated at fair value through profit or loss,0,0,0,0,1947.02380159,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021204,Financial liabilities measured at amortised cost,0,0,0,0,94629.67260881,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021205,Non-trading non-derivative financial liabilities measured at a cost-based method1,0,0,0,0,0,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021209,Tax liabilities,0,0,0,0,24.57788996,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021211,Other liabilities,0,0,0,0,32.52432864,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021212,Liabilities included in disposal groups classified as held for sale,0,0,0,0,0,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021213,Haircuts for trading liabilities at fair value1,0,0,0,0,0,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021214,TOTAL LIABILITIES,0,0,0,0,100366.90423854,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,12,2716.39793552,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,21,0,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,22,10.78082295,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,30,1821.4736049,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,31,0,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,30,1386.37909386,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,31,1153.46041958,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,30,1394.83842541,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,31,762.78584031,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,30,7730.98308186,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,31,5642.77694633,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,30,25038.98065753,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,31,22902.58383979,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,30,46949.41905293,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,31,35734.29050241,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,40,9551.62370031,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,41,1436.15847412,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,50,2728.95130931,0,3,
635400C8EK6DRI12LJ39,IE,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,0,99329.82768458,0,3,
635400C8EK6DRI12LJ39,IE,201912,2021201,Financial liabilities held for trading,0,0,0,0,1565.12212607,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021202,Trading financial liabilities1,0,0,0,0,0,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021203,Financial liabilities designated at fair value through profit or loss,0,0,0,0,1941.17079628,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021204,Financial liabilities measured at amortised cost,0,0,0,0,97814.78012757,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021205,Non-trading non-derivative financial liabilities measured at a cost-based method1,0,0,0,0,0,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021209,Tax liabilities,0,0,0,0,45.04865005,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021211,Other liabilities,0,0,0,0,29.04814635,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021212,Liabilities included in disposal groups classified as held for sale,0,0,0,0,0,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021213,Haircuts for trading liabilities at fair value1,0,0,0,0,0,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021214,TOTAL LIABILITIES,0,0,0,0,102946.71674909,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,12,2477.89175304,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,21,0,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,22,0,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,30,1889.65037589,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,31,0,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,30,1255.54319678,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,31,995.79857296,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,30,1134.60484447,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,31,600.83757727,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,30,7812.81973287,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,31,5763.13226712,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,30,26885.08996418,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,31,24775.66014286,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,30,47728.6315154,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,31,36460.33438652,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,40,10582.59664005,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,41,1720.29733654,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,50,2467.01465421,0,4,
635400C8EK6DRI12LJ39,IE,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,0,102233.84267689,0,4,
635400C8EK6DRI12LJ39,IE,201909,2020305,Interest expenses - (Of which deposits expenses),0,0,0,0,189.31592292,0,3,
635400C8EK6DRI12LJ39,IE,201909,2020310,Gains or (-) losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss_ and of non financial assets_ net,0,0,0,0,1.1197137,0,3,
635400C8EK6DRI12LJ39,IE,201909,2020311,Gains or (-) losses on financial assets and liabilities held for trading_ net,0,0,0,0,181.31300734,0,3,
635400C8EK6DRI12LJ39,IE,201909,2020312,Gains or (-) losses on financial assets and liabilities designated at fair value through profit or loss_ net,0,0,0,0,-144.35238435,0,3,
635400C8EK6DRI12LJ39,IE,201912,2020305,Interest expenses - (Of which deposits expenses),0,0,0,0,254.12815074,0,4,
635400C8EK6DRI12LJ39,IE,201912,2020310,Gains or (-) losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss_ and of non financial assets_ net,0,0,0,0,1.95610811,0,4,
635400C8EK6DRI12LJ39,IE,201912,2020311,Gains or (-) losses on financial assets and liabilities held for trading_ net,0,0,0,0,244.03451945,0,4,
635400C8EK6DRI12LJ39,IE,201912,2020312,Gains or (-) losses on financial assets and liabilities designated at fair value through profit or loss_ net,0,0,0,0,-180.41390593,0,4,
635400L14KNHZXPUZM19,CY,201909,2021001,"Cash, cash balances at central banks and other demand deposits",0,0,0,0,4549.069,0,3,
635400L14KNHZXPUZM19,CY,201912,2021001,"Cash, cash balances at central banks and other demand deposits",0,0,0,0,5121.141,0,4,
635400L14KNHZXPUZM19,CY,201909,2021201,Financial liabilities held for trading,0,0,0,0,2.86,0,3,
635400L14KNHZXPUZM19,CY,201909,2021202,Trading financial liabilities1,0,0,0,0,0,0,3,
635400L14KNHZXPUZM19,CY,201909,2021203,Financial liabilities designated at fair value through profit or loss,0,0,0,0,0,0,3,
635400L14KNHZXPUZM19,CY,201909,2021204,Financial liabilities measured at amortised cost,0,0,0,0,17494.85,0,3,
635400L14KNHZXPUZM19,CY,201909,2021205,Non-trading non-derivative financial liabilities measured at a cost-based method1,0,0,0,0,0,0,3,
635400L14KNHZXPUZM19,CY,201909,2021209,Tax liabilities,0,0,0,0,27.833,0,3,
635400L14KNHZXPUZM19,CY,201909,2021211,Other liabilities,0,0,0,0,278.227,0,3,
635400L14KNHZXPUZM19,CY,201909,2021212,Liabilities included in disposal groups classified as held for sale,0,0,0,0,6.435,0,3,
635400L14KNHZXPUZM19,CY,201909,2021213,Haircuts for trading liabilities at fair value1,0,0,0,0,0,0,3,
635400L14KNHZXPUZM19,CY,201909,2021214,TOTAL LIABILITIES,0,0,0,0,18002.852,0,3,
635400L14KNHZXPUZM19,CY,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,12,63.054,0,3,
635400L14KNHZXPUZM19,CY,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,21,0,0,3,
635400L14KNHZXPUZM19,CY,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,22,0,0,3,
635400L14KNHZXPUZM19,CY,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,30,0,0,3,
635400L14KNHZXPUZM19,CY,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,31,0,0,3,
635400L14KNHZXPUZM19,CY,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,30,333.857,0,3,
635400L14KNHZXPUZM19,CY,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,31,221.435,0,3,
635400L14KNHZXPUZM19,CY,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,30,518.332,0,3,
635400L14KNHZXPUZM19,CY,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,31,0.598,0,3,
635400L14KNHZXPUZM19,CY,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,30,1461.425,0,3,
635400L14KNHZXPUZM19,CY,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,31,816.092,0,3,
635400L14KNHZXPUZM19,CY,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,30,4564.21,0,3,
635400L14KNHZXPUZM19,CY,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,31,3291.838,0,3,
635400L14KNHZXPUZM19,CY,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,30,10349.524,0,3,
635400L14KNHZXPUZM19,CY,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,31,4331.664,0,3,
635400L14KNHZXPUZM19,CY,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,40,267.502,0,3,
635400L14KNHZXPUZM19,CY,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,41,267.502,0,3,
635400L14KNHZXPUZM19,CY,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,50,0,0,3,
635400L14KNHZXPUZM19,CY,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,0,17557.904,0,3,
635400L14KNHZXPUZM19,CY,201912,2021201,Financial liabilities held for trading,0,0,0,0,6.855,0,4,
635400L14KNHZXPUZM19,CY,201912,2021202,Trading financial liabilities1,0,0,0,0,0,0,4,
635400L14KNHZXPUZM19,CY,201912,2021203,Financial liabilities designated at fair value through profit or loss,0,0,0,0,0,0,4,
635400L14KNHZXPUZM19,CY,201912,2021204,Financial liabilities measured at amortised cost,0,0,0,0,17708.067,0,4,
635400L14KNHZXPUZM19,CY,201912,2021205,Non-trading non-derivative financial liabilities measured at a cost-based method1,0,0,0,0,0,0,4,
635400L14KNHZXPUZM19,CY,201912,2021209,Tax liabilities,0,0,0,0,30.158,0,4,
635400L14KNHZXPUZM19,CY,201912,2021211,Other liabilities,0,0,0,0,261.57,0,4,
635400L14KNHZXPUZM19,CY,201912,2021212,Liabilities included in disposal groups classified as held for sale,0,0,0,0,0,0,4,
635400L14KNHZXPUZM19,CY,201912,2021213,Haircuts for trading liabilities at fair value1,0,0,0,0,0,0,4,
635400L14KNHZXPUZM19,CY,201912,2021214,TOTAL LIABILITIES,0,0,0,0,18187.459,0,4,
635400L14KNHZXPUZM19,CY,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,12,50.593,0,4,
635400L14KNHZXPUZM19,CY,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,21,0,0,4,
635400L14KNHZXPUZM19,CY,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,22,0,0,4,
635400L14KNHZXPUZM19,CY,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,30,0,0,4,
635400L14KNHZXPUZM19,CY,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,31,0,0,4,
635400L14KNHZXPUZM19,CY,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,30,420.809,0,4,
635400L14KNHZXPUZM19,CY,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,31,309.53,0,4,
635400L14KNHZXPUZM19,CY,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,30,600.607,0,4,
635400L14KNHZXPUZM19,CY,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,31,1.168,0,4,
635400L14KNHZXPUZM19,CY,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,30,1497.086,0,4,
635400L14KNHZXPUZM19,CY,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,31,969.252,0,4,
635400L14KNHZXPUZM19,CY,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,30,4463.28,0,4,
635400L14KNHZXPUZM19,CY,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,31,3382.784,0,4,
635400L14KNHZXPUZM19,CY,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,30,10454.115,0,4,
635400L14KNHZXPUZM19,CY,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,401,31,4633.876,0,4,
635400L14KNHZXPUZM19,CY,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,40,272.17,0,4,
635400L14KNHZXPUZM19,CY,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,41,272.17,0,4,
635400L14KNHZXPUZM19,CY,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,50,0,0,4,
635400L14KNHZXPUZM19,CY,201912,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,0,17758.66,0,4,
635400L14KNHZXPUZM19,CY,201909,2020305,Interest expenses - (Of which deposits expenses),0,0,0,0,41.494,0,3,
635400L14KNHZXPUZM19,CY,201909,2020310,Gains or (-) losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss_ and of non financial assets_ net,0,0,0,0,26.81,0,3,
635400L14KNHZXPUZM19,CY,201909,2020311,Gains or (-) losses on financial assets and liabilities held for trading_ net,0,0,0,0,1.146,0,3,
635400L14KNHZXPUZM19,CY,201909,2020312,Gains or (-) losses on financial assets and liabilities designated at fair value through profit or loss_ net,0,0,0,0,11.136,0,3,
635400L14KNHZXPUZM19,CY,201912,2020305,Interest expenses - (Of which deposits expenses),0,0,0,0,50.803,0,4,
635400L14KNHZXPUZM19,CY,201912,2020310,Gains or (-) losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss_ and of non financial assets_ net,0,0,0,0,34.598,0,4,
635400L14KNHZXPUZM19,CY,201912,2020311,Gains or (-) losses on financial assets and liabilities held for trading_ net,0,0,0,0,0.042,0,4,
635400L14KNHZXPUZM19,CY,201912,2020312,Gains or (-) losses on financial assets and liabilities designated at fair value through profit or loss_ net,0,0,0,0,14.213,0,4,
635400XT3V7WHLSFYY25,ES,201909,2021001,"Cash, cash balances at central banks and other demand deposits",0,0,0,0,638.42099206,0,3,
635400XT3V7WHLSFYY25,ES,201912,2021001,"Cash, cash balances at central banks and other demand deposits",0,0,0,0,842.76177438,0,4,
635400XT3V7WHLSFYY25,ES,201909,2021201,Financial liabilities held for trading,0,0,0,0,14.12261922,0,3,
635400XT3V7WHLSFYY25,ES,201909,2021202,Trading financial liabilities1,0,0,0,0,0,0,3,
635400XT3V7WHLSFYY25,ES,201909,2021203,Financial liabilities designated at fair value through profit or loss,0,0,0,0,0,0,3,
635400XT3V7WHLSFYY25,ES,201909,2021204,Financial liabilities measured at amortised cost,0,0,0,0,37433.12163678,0,3,
635400XT3V7WHLSFYY25,ES,201909,2021205,Non-trading non-derivative financial liabilities measured at a cost-based method1,0,0,0,0,0,0,3,
635400XT3V7WHLSFYY25,ES,201909,2021209,Tax liabilities,0,0,0,0,119.54737764,0,3,
635400XT3V7WHLSFYY25,ES,201909,2021211,Other liabilities,0,0,0,0,120.95783434,0,3,
635400XT3V7WHLSFYY25,ES,201909,2021212,Liabilities included in disposal groups classified as held for sale,0,0,0,0,0,0,3,
635400XT3V7WHLSFYY25,ES,201909,2021213,Haircuts for trading liabilities at fair value1,0,0,0,0,0,0,3,
635400XT3V7WHLSFYY25,ES,201909,2021214,TOTAL LIABILITIES,0,0,0,0,38971.07366092,0,3,
635400XT3V7WHLSFYY25,ES,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,12,1182.30268557,0,3,
635400XT3V7WHLSFYY25,ES,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,21,0,0,3,
635400XT3V7WHLSFYY25,ES,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,0,22,0,0,3,
635400XT3V7WHLSFYY25,ES,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,30,2899.178928,0,3,
635400XT3V7WHLSFYY25,ES,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,101,31,0,0,3,
635400XT3V7WHLSFYY25,ES,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,30,2191.85337825,0,3,
635400XT3V7WHLSFYY25,ES,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,102,31,1571.27015427,0,3,
635400XT3V7WHLSFYY25,ES,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,30,2046.40376131,0,3,
635400XT3V7WHLSFYY25,ES,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,201,31,15.3990439,0,3,
635400XT3V7WHLSFYY25,ES,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,30,6265.3345866,0,3,
635400XT3V7WHLSFYY25,ES,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,202,31,149.70244617,0,3,
635400XT3V7WHLSFYY25,ES,201909,2021215,Financial liabilities -  by instrument and by counterparty sector,0,0,301,30,1800.5531893,0,3,
